"","row_id","State","District","SourceYear","DistrictCode","StateCode","Arsenic","Carbonate","Calcium","Chloride","Electrical_Conductivity","Fluorine","Iron","Hydrogencarbonate","Potassium","Magnesium","Nitrate","Sodium","Percentage_Sodium","Phosphate_Ion","Residual_Sodium_Carbonate","Sodium_Absorption_Ratio","Sulfate","Silicon_Dioxide","Hardness_Total","Alkalinity_Total","Total_Dissolved_Solids","Potential_Of_Hydrogen","SDP","Gini_Coefficient"
"2324",145424,"Gujarat","Panch Mahals",2001,454,24,NA,NA,NA,135.777777777778,774.444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.87666666666667,93455,0.23
"2325",245424,"Gujarat","Panch Mahals",2002,454,24,NA,0,63,79.75,713.5,0.757142857142857,NA,294.25,0.3375,25.75,24.75,55.5,NA,NA,0.98,1.4775,NA,NA,263.75,238.266666666667,NA,7.32,101603,0.23
"2326",345424,"Gujarat","Panch Mahals",2003,454,24,NA,NA,NA,NA,1168.16666666667,0.933333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118525,0.23
"2327",445424,"Gujarat","Panch Mahals",2004,454,24,NA,0,66,149.571428571429,1004.85714285714,0.685714285714286,0.0579285714285714,240.428571428571,4.82142857142857,42.6428571428571,57.6428571428571,71.5714285714286,NA,NA,NA,1.56714285714286,35.7857142857143,NA,340.714285714286,197.078571428571,NA,7.74857142857143,172265,0.23
"2328",545424,"Gujarat","Panch Mahals",2005,454,24,NA,16,58.4,143.466666666667,928,0.778666666666667,0.4645,183.733333333333,14.2941428571429,45.1713333333333,39.6,80.2666666666667,NA,NA,NA,1.79133333333333,102.2,NA,332,177.26,NA,8.42,197270,0.23
"2329",645424,"Gujarat","Panch Mahals",2006,454,24,NA,0,78.1428571428571,114.571428571429,1009.92857142857,0.860714285714286,NA,291.857142857143,3.71428571428571,36.8964285714286,43.4285714285714,72,NA,NA,1.2,1.62142857142857,61.1428571428571,NA,347.142857142857,239.221428571429,NA,7.745,213954,0.23
"2330",745424,"Gujarat","Panch Mahals",2007,454,24,NA,0,112,163,1325.5625,0.9,0.723,436.0625,15.03125,40.25,41.3125,102.125,NA,NA,0.38,2.006875,54.375,NA,446.875,357.43125,NA,7.30375,239253,0.23
"2331",845424,"Gujarat","Panch Mahals",2008,454,24,NA,0,58.4285714285714,111.214285714286,947.714285714286,0.907142857142857,0.3725,324.214285714286,3.75,34.1678571428571,29.4285714285714,90.1428571428571,NA,NA,8.83333333333333,2.61785714285714,30.2142857142857,NA,286.428571428571,265.742857142857,NA,7.72285714285714,249480,0.23
"2332",945424,"Gujarat","Panch Mahals",2009,454,24,NA,0,49.5,118.3125,903.25,0.720625,0.198571428571429,263,10.4,36.48375,48,83.625,NA,NA,4.536,2.335625,36.5,NA,273.75,215.56875,NA,8.00375,284732,0.23
"2333",1045424,"Gujarat","Panch Mahals",2010,454,24,NA,0,56.7272727272727,152.909090909091,1046.72727272727,1.15454545454545,0.175,331.545454545455,10.7363636363636,39.6363636363636,25.2727272727273,101.363636363636,NA,NA,3.2,2.51636363636364,16.9090909090909,NA,304.545454545455,271.754545454545,NA,7.73272727272727,315892,0.23
"2334",1145424,"Gujarat","Panch Mahals",2011,454,24,NA,0,50.5,142.125,1081.75,0.809375,0.395,348.25,11.01875,42.274375,43.3125,114.4375,NA,NA,2.91142857142857,2.82,30.4375,NA,299.375,285.4625,NA,8.0625,532809,0.23
"2335",1245424,"Gujarat","Panch Mahals",2012,454,24,NA,0.947368421052632,75.7894736842105,172.684210526316,1286.68421052632,0.865789473684211,0.355384615384615,374.947368421053,9.97368421052632,53.0894736842105,46.4210526315789,113.368421052632,NA,NA,4.275,2.43315789473684,61.6315789473684,NA,407.894736842105,308.910526315789,NA,8.01736842105263,596659,0.23
"2336",1345424,"Gujarat","Panch Mahals",2013,454,24,NA,0,77.5,169.5,1155.75,0.83375,2.565,365.25,17.125,37.125,34.0625,122.9375,NA,NA,3.94,2.89,51.1875,NA,350,299.4,NA,7.825625,641489,0.23
"2337",1445424,"Gujarat","Panch Mahals",2014,454,24,NA,0,53.1304347826087,159.260869565217,1222.5652173913,0.92695652173913,0.104,363.045454545455,3.60869565217391,42.6126086956522,26.0869565217391,143.652173913043,NA,NA,-0.128695652173913,3.93826086956522,60.8695652173913,NA,307.826086956522,304.632608695652,NA,7.97727272727273,705629,0.23
"2338",1545424,"Gujarat","Panch Mahals",2015,454,24,NA,7.24,65.44,139.84,1082.6,1.01416666666667,NA,368.48,9.79583333333333,29.742,31.72,124.36,NA,NA,1.1368,3.4732,20.12,NA,285.6,314.0992,NA,8.1572,774775,0.23
"2339",1645424,"Gujarat","Panch Mahals",2016,454,24,NA,6.46153846153846,88.3076923076923,151.923076923077,1200.11538461538,1.20923076923077,0,356.269230769231,7.78461538461538,34.4653846153846,29.8846153846154,115.923076923077,NA,NA,2.6,2.61076923076923,67.7692307692308,NA,363.846153846154,302.775769230769,811.625,8.00653846153846,843930,0.23
"2340",1745424,"Gujarat","Panch Mahals",2017,454,24,NA,0,89.7777777777778,118.148148148148,1213.44444444444,0.958148148148148,0.203518518518519,487.518518518519,7.34444444444444,40.116241092963,33.9259259259259,108.148148148148,NA,NA,0.423669757111111,2.52329430814815,28.2229648386667,NA,389.259259259259,399.605343051852,813.007777777778,7.60962962962963,946511,0.23
"2341",1845424,"Gujarat","Panch Mahals",2018,454,24,0,6,64,148.321428571429,1082.14285714286,1.27857142857143,0,239.214285714286,6.55714285714286,38.6785714285714,36.6428571428571,101.821428571429,NA,0,-4.56366411721429,2.5575,90.75,0,320.392857142857,206.071428571429,725.071428571429,8.07464285714286,1034399,0.23
"2342",45524,"Gujarat","Patan",2000,455,24,NA,0,151,976.75,3830,0.885,0.5675,384,25.575,95.5,96.45,477.5,NA,NA,NA,7.805,60,NA,770,NA,NA,7.3225,86431,0.33
"2343",145524,"Gujarat","Patan",2001,455,24,NA,NA,NA,750,2501.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.69666666666667,93455,0.33
"2344",245524,"Gujarat","Patan",2002,455,24,NA,0,184,2797.71428571429,8220,1.09,0.571428571428571,462,24,241.714285714286,30.7142857142857,1529.28571428571,NA,NA,0.4,12.3671428571429,NA,NA,1525.71428571429,378.685714285714,NA,7.63714285714286,101603,0.33
"2345",345524,"Gujarat","Patan",2003,455,24,NA,NA,NA,NA,2334.5,2.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118525,0.33
"2346",445524,"Gujarat","Patan",2004,455,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172265,0.33
"2347",545524,"Gujarat","Patan",2005,455,24,NA,0,138.4,930.2,3776,0.9,0.3756,382.8,17.3,100.6,18.8,528.8,NA,NA,4.36,7.172,240,NA,760,313.78,NA,7.908,197270,0.33
"2348",645524,"Gujarat","Patan",2006,455,24,NA,0,358,3528.25,11855,1.625,0.216333333333333,784,43.675,125.965,63.75,2070,NA,NA,0.36,20.07,167,NA,1412.5,642.625,NA,7.905,213954,0.33
"2349",745524,"Gujarat","Patan",2007,455,24,NA,0,153,1145.75,4075,0.4875,0.274,420.75,29.6,140.5,8.5,511.5,NA,NA,1.28,5.865,90.25,NA,960,344.875,NA,7.6475,239253,0.33
"2350",845524,"Gujarat","Patan",2008,455,24,NA,0,129.5,888.25,6131.625,0.98875,0.58,475.875,25.475,163.25,26,929.125,NA,NA,1.46,10.60375,1278.75,NA,993.75,390.0375,NA,7.845,249480,0.33
"2351",945524,"Gujarat","Patan",2009,455,24,NA,0,155,2685.5,8635,0.764285714285714,0.0733333333333333,444.875,18.7375,257.625,87.625,1329.375,NA,NA,3.696,11.26875,61.5,NA,1435,364.65,NA,7.75625,284732,0.33
"2352",1045524,"Gujarat","Patan",2010,455,24,NA,0,73,1632.5,5766.875,0.715,0.21,485,27.65,238.9025,23.375,803.625,NA,NA,4.515,8.365,160.625,NA,1165,397.55,NA,7.94375,315892,0.33
"2353",1145524,"Gujarat","Patan",2011,455,24,NA,0,73.3333333333333,876.777777777778,4126.66666666667,1.08888888888889,0.3475,515.111111111111,28.4,104.888888888889,21.5555555555556,671.555555555556,NA,NA,3.908,10.2855555555556,371.222222222222,NA,614.444444444444,422.233333333333,NA,7.93,532809,0.33
"2354",1245524,"Gujarat","Patan",2012,455,24,NA,0,107.555555555556,974.444444444444,3894.33333333333,1.03111111111111,0.407777777777778,467.777777777778,22.5444444444444,108.666666666667,21.2222222222222,601,NA,NA,4.25333333333333,8.60888888888889,217.666666666667,NA,715.555555555556,383.433333333333,NA,7.88777777777778,596659,0.33
"2355",1345524,"Gujarat","Patan",2013,455,24,NA,0,159,2020.75,6545.75,0.84625,0.73,500.375,31.175,119.25,26.5,1181,NA,NA,4.265,14.12375,141,NA,893.75,410.15,NA,7.96625,641489,0.33
"2356",1445524,"Gujarat","Patan",2014,455,24,NA,0,125,1328.375,4932.25,0.885,NA,564.25,22.8575,125.36375,22.625,800.625,NA,NA,-14.6025,11.165,180.125,NA,827.5,462.5,NA,7.84,705629,0.33
"2357",1545524,"Gujarat","Patan",2015,455,24,NA,67.5,154.5,1784.375,5721.125,1.5,NA,428.75,27.75,172.50875,65.125,1004.5,NA,NA,-25.2475,9.64625,201.875,NA,1095,463.93375,NA,8.2475,774775,0.33
"2358",1645524,"Gujarat","Patan",2016,455,24,NA,15.6,122.8,1026.7,4239.1,1.953,NA,619.7,33.01,132.907,32.2,627.8,NA,NA,10,8.465,200.8,NA,859,534,2894.66666666667,8.118,843930,0.33
"2359",1745524,"Gujarat","Patan",2017,455,24,NA,0,93,1459.125,4986.625,1.04375,1.590625,713.25,32.9,223.93656807125,49,756.875,NA,NA,-22.731696628,8.21845285325,84.26127549275,NA,1153.75,584.63114755,3341.03875,8.0625,946511,0.33
"2360",1845524,"Gujarat","Patan",2018,455,24,0,18.8571428571429,80.5714285714286,775.142857142857,3129.85714285714,1.30142857142857,0,303.571428571429,24.3571428571429,84.5714285714286,43.4285714285714,490.714285714286,NA,0,-10.7737410165714,8.05285714285714,182.142857142857,0,550,280.285714285714,2097,8.25142857142857,1034399,0.33
"2361",45624,"Gujarat","Porbandar",2000,456,24,NA,0,186.166666666667,1217.83333333333,3727.5,0.78,0.238333333333333,299,15.4583333333333,124.166666666667,36.75,535,NA,NA,1.62,7.52120739508333,154.416666666667,NA,975.833333333333,NA,NA,7.68833333333333,86431,0.21
"2362",145624,"Gujarat","Porbandar",2001,456,24,NA,NA,NA,1112.14285714286,3994.57142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.75357142857143,93455,0.21
"2363",245624,"Gujarat","Porbandar",2002,456,24,NA,0,235.25,1584.125,5206.75,0.56125,0.55,216.625,23.5625,196.875,54,616.625,NA,NA,1.6,7.4525,NA,NA,1396.875,177.5625,NA,7.66125,101603,0.21
"2364",345624,"Gujarat","Porbandar",2003,456,24,NA,NA,NA,NA,7015.71428571429,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118525,0.21
"2365",445624,"Gujarat","Porbandar",2004,456,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172265,0.21
"2366",545624,"Gujarat","Porbandar",2005,456,24,NA,0,257.090909090909,1461,4902.08333333333,0.872727272727273,1.0008,221.818181818182,18.9666666666667,167.425454545455,64.2727272727273,562.083333333333,NA,NA,NA,6.91454545454545,222.181818181818,NA,1331.81818181818,181.827272727273,NA,7.99333333333333,197270,0.21
"2367",645624,"Gujarat","Porbandar",2006,456,24,NA,4.8,209.2,1165.6,3631,0.757,0.0325,226.8,19.45,120.798,54.2,507.5,NA,NA,NA,7.267,225.5,NA,1020,193.91,NA,8.09,213954,0.21
"2368",745624,"Gujarat","Porbandar",2007,456,24,NA,0,199.428571428571,1272.57142857143,4136.85714285714,0.892307692307692,0.012,224.571428571429,20.2357142857143,138.09,47.5714285714286,479.857142857143,NA,NA,1.68,6.94857142857143,71.0714285714286,NA,1073.57142857143,184.078571428571,NA,7.97714285714286,239253,0.21
"2369",845624,"Gujarat","Porbandar",2008,456,24,NA,0,228.285714285714,1334.92857142857,4749.92857142857,0.765714285714286,0.115,348,31.5714285714286,133.428571428571,77.0714285714286,571.928571428571,NA,NA,2.72,7.44428571428571,112.571428571429,NA,1155.71428571429,285.25,NA,7.625,249480,0.21
"2370",945624,"Gujarat","Porbandar",2009,456,24,NA,0,162.461538461538,1246.30769230769,4084,0.627692307692308,0.33,232.692307692308,22.0461538461538,150.923076923077,57.1538461538462,528.846153846154,NA,NA,0.83,7.76,119.769230769231,NA,986.923076923077,190.730769230769,NA,7.83076923076923,284732,0.21
"2371",1045624,"Gujarat","Porbandar",2010,456,24,NA,0,215.692307692308,1304.76923076923,4646.15384615385,0.763846153846154,0.34,353.846153846154,23.8,88,93.3846153846154,723.461538461538,NA,NA,4.21,10.8615384615385,218.615384615385,NA,900,290.023076923077,NA,7.53846153846154,315892,0.21
"2372",1145624,"Gujarat","Porbandar",2011,456,24,NA,0,169.866666666667,992.133333333333,3371.26666666667,0.681333333333333,0.105,313.066666666667,28.5666666666667,117.8,78.2666666666667,421.4,NA,NA,2.46,6.426,96.4666666666667,NA,909.333333333333,256.633333333333,NA,8.04533333333333,532809,0.21
"2373",1245624,"Gujarat","Porbandar",2012,456,24,NA,0,237.428571428571,909.714285714286,3776.07142857143,0.854285714285714,0.346428571428571,375,20.7928571428571,114.571428571429,68.5714285714286,408.142857142857,NA,NA,0.5,5.78503627328571,281.214285714286,NA,1069.28571428571,307.357142857143,NA,7.66857142857143,596659,0.21
"2374",1345624,"Gujarat","Porbandar",2013,456,24,NA,0,123,969.25,3599.33333333333,0.575,2.9,340,38.2583333333333,84.9166666666667,69.1666666666667,505.583333333333,NA,NA,3.84,9.00416666666667,57.9166666666667,NA,660.833333333333,278.691666666667,NA,7.86666666666667,641489,0.21
"2375",1445624,"Gujarat","Porbandar",2014,456,24,NA,0,140.148148148148,777.481481481482,3066.22222222222,0.531851851851852,2.4,299.518518518519,22.5481481481481,68.247037037037,55.0740740740741,428.740740740741,NA,NA,-15.3948148148148,7.91074074074074,156.296296296296,NA,630.37037037037,245.507407407407,NA,7.82592592592593,705629,0.21
"2376",1545624,"Gujarat","Porbandar",2015,456,24,NA,10.6,144.266666666667,684.533333333333,2769.4,0.552857142857143,NA,278.2,19.4366666666667,70.6833333333333,37.3,322.7,NA,NA,-16.2,5.67666666666667,106.9,NA,650.666666666667,245.699333333333,NA,8.05966666666667,774775,0.21
"2377",1645624,"Gujarat","Porbandar",2016,456,24,NA,4.15384615384615,155.846153846154,974.307692307692,3412.73076923077,0.638461538461538,0.35,300.346153846154,25.7692307692308,94.7307692307692,51.6923076923077,463.461538461538,NA,NA,NA,6.96153846153846,88.2692307692308,NA,763.461538461538,253.076923076923,2286.46153846154,7.92615384615385,843930,0.21
"2378",1745624,"Gujarat","Porbandar",2017,456,24,NA,0,179.166666666667,1148.41666666667,3976.20833333333,0.721666666666667,0.152791666666667,266.833333333333,24.2041666666667,141.174852539167,38.3333333333333,486.5,NA,NA,-32.3532530568333,6.29261549216667,186.065128891875,NA,1028.33333333333,218.715846997083,2664.05958333333,8.00458333333333,946511,0.21
"2379",1845624,"Gujarat","Porbandar",2018,456,24,0,2.18181818181818,173.181818181818,977.545454545455,3561.31818181818,0.556818181818182,0,323.772727272727,28.1954545454545,90.1818181818182,49.4090909090909,450.363636363636,NA,0,-21.3242103304545,6.92590909090909,143.818181818182,0,802.727272727273,269.090909090909,2386.22727272727,8.01818181818182,1034399,0.21
"2380",45724,"Gujarat","Rajkot",2000,457,24,NA,1,91,355.958333333333,1920.75,0.62625,0.531818181818182,386.875,7.33333333333333,49.5,37.4166666666667,240.708333333333,NA,NA,3.29555555555556,4.74291666666667,107.041666666667,NA,433.75,NA,NA,7.47916666666667,86431,0.29
"2381",145724,"Gujarat","Rajkot",2001,457,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93455,0.29
"2382",245724,"Gujarat","Rajkot",2002,457,24,NA,0,74.5714285714286,442.285714285714,2433.5,0.914285714285714,0.597,217.5,4.28571428571429,61.2142857142857,35.7857142857143,364.857142857143,NA,NA,4.99,7.64214285714286,NA,NA,437.142857142857,178.292857142857,NA,7.39785714285714,101603,0.29
"2383",345724,"Gujarat","Rajkot",2003,457,24,NA,NA,NA,NA,2493.55555555556,0.974074074074074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118525,0.29
"2384",445724,"Gujarat","Rajkot",2004,457,24,NA,0,145.375,583.71875,2608.96875,0.8734375,0.06065625,319.8125,5.70677419354839,103.875,80,238.8125,NA,NA,2.808,3.7578125,138.59375,NA,792.5,263.516129032258,NA,7.7396875,172265,0.29
"2385",545724,"Gujarat","Rajkot",2005,457,24,NA,0,121.615384615385,430.666666666667,2041.87179487179,1.15897435897436,0.32751724137931,256.897435897436,4.18205128205128,61.1186842105263,68.9230769230769,225.025641025641,NA,NA,6.272,4.42128205128205,132.589743589744,NA,535.384615384615,210.566666666667,NA,7.69512820512821,197270,0.29
"2386",645724,"Gujarat","Rajkot",2006,457,24,NA,0,94.3333333333333,270.083333333333,1617.72222222222,0.755555555555556,0.255857142857143,295.083333333333,4.44722222222222,62.3358333333333,73.6388888888889,155.333333333333,NA,NA,3.80333333333333,3.37722222222222,135.138888888889,NA,491.666666666667,241.872222222222,NA,8.075,213954,0.29
"2387",745724,"Gujarat","Rajkot",2007,457,24,NA,2,107.083333333333,389.333333333333,1970.38888888889,1.002,0.805235294117647,380.888888888889,8.58857142857143,52.7037142857143,64.3333333333333,241.75,NA,NA,11.1246153846154,6.435,76.4444444444444,NA,480.555555555556,317.968571428571,NA,7.78222222222222,239253,0.29
"2388",845724,"Gujarat","Rajkot",2008,457,24,NA,9.33333333333333,89.0952380952381,497.857142857143,2131.28571428571,0.797380952380952,0.229789473684211,312.904761904762,15.0414634146341,67.4888095238095,66.9285714285714,271.190476190476,NA,NA,7.23076923076923,4.87119047619048,64.0238095238095,NA,500.47619047619,272.028571428571,NA,8.12142857142857,249480,0.29
"2389",945724,"Gujarat","Rajkot",2009,457,24,NA,0,101.51724137931,320.068965517241,1735.10344827586,0.670344827586207,0.269166666666667,355.413793103448,2.62068965517241,62.0093103448276,60.9655172413793,174.551724137931,NA,NA,6.28333333333333,3.76137931034483,79.6206896551724,NA,504.48275862069,291.331034482759,NA,7.48379310344828,284732,0.29
"2390",1045724,"Gujarat","Rajkot",2010,457,24,NA,1.27272727272727,126.393939393939,560.030303030303,2315.51515151515,0.747575757575758,0.267692307692308,336.545454545455,6.00909090909091,74.3227272727273,72.030303030303,291.363636363636,NA,NA,7.028,5.02757575757576,114,NA,621.212121212121,277.969696969697,NA,7.94090909090909,315892,0.29
"2391",1145724,"Gujarat","Rajkot",2011,457,24,NA,1.90909090909091,119.318181818182,437.568181818182,2087.79545454545,0.823409090909091,0.312857142857143,387.931818181818,5.51363636363636,87.7638636363636,62.2045454545455,206.704545454545,NA,NA,9.134,3.94272727272727,104.590909090909,NA,658.181818181818,321.165909090909,NA,8.0325,532809,0.29
"2392",1245724,"Gujarat","Rajkot",2012,457,24,NA,0,117.578947368421,324.657894736842,1786.36842105263,0.515945945945946,0.6671875,372.421052631579,3.32105263157895,59.1942105263158,47.9210526315789,182.973684210526,NA,NA,3.03777777777778,3.45078947368421,121.868421052632,NA,538.684210526316,305.252631578947,NA,7.84315789473684,596659,0.29
"2393",1345724,"Gujarat","Rajkot",2013,457,24,NA,0,126.3,479.3,1953.475,0.523,0.0833333333333333,307.125,4.12,68.81225,46.275,202.3,NA,NA,2.06666666666667,3.52475,60.125,NA,598.5,251.7475,NA,8.11125,641489,0.29
"2394",1445724,"Gujarat","Rajkot",2014,457,24,NA,0,109.777777777778,617.022222222222,2537.35555555556,0.977631578947368,0.05,321.911111111111,4.01162790697674,83.4462222222222,39.8888888888889,318.733333333333,NA,NA,-14.1311111111111,5.02533333333333,125.111111111111,NA,617.111111111111,263.861333333333,NA,8.04888888888889,705629,0.29
"2395",1545724,"Gujarat","Rajkot",2015,457,24,NA,0,142.117647058824,519.794117647059,2366.5,0.799411764705882,NA,336.088235294118,23.5176470588235,67.0341176470588,56.1764705882353,256.264705882353,NA,NA,-14.1952941176471,4.87852941176471,116.970588235294,NA,630.294117647059,275.481176470588,NA,7.97205882352941,774775,0.29
"2396",1645724,"Gujarat","Rajkot",2016,457,24,NA,5.02325581395349,190.883720930233,688.651162790698,2741.95348837209,0.588139534883721,0,262.372093023256,9.83023255813954,59.8413953488372,68.6279069767442,296.162790697674,NA,NA,-55.6,5.10697674418605,124.209302325581,NA,749.186046511628,223.46511627907,1804.54761904762,8.02511627906977,843930,0.29
"2397",1745724,"Gujarat","Rajkot",2017,457,24,NA,1.875,155.764705882353,601.705882352941,2558.35294117647,0.490882352941176,0.506058823529412,344.058823529412,5.47058823529412,88.3100651603824,34.1176470588235,275.5,NA,NA,-18.6736463539412,3.89834678435294,170.806579177382,NA,752.352941176471,275.657666350588,1714.09647058824,7.99794117647059,946511,0.29
"2398",1845724,"Gujarat","Rajkot",2018,457,24,0,0,130.647058823529,503.588235294118,2265.26470588235,1.05511764705882,0,282.705882352941,3.95882352941176,103.676470588235,63.3235294117647,172.794117647059,NA,0,-20.8201684941176,2.565,132.5,0,752.794117647059,231.764705882353,1517.73529411765,7.75617647058824,1034399,0.29
"2399",45824,"Gujarat","Sabar Kantha",2000,458,24,NA,0.9,75.8,249.65,1487,0.831,0.281,303,8.79,54.9,53.565,143.1,NA,NA,3.57,3.025,84.4,NA,416,NA,NA,7.464,86431,0.22
"2400",145824,"Gujarat","Sabar Kantha",2001,458,24,NA,NA,NA,363.764705882353,1792.35294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.78235294117647,93455,0.22
"2401",245824,"Gujarat","Sabar Kantha",2002,458,24,NA,0,88.2857142857143,252.142857142857,1518.92857142857,0.678571428571429,0.349090909090909,381.642857142857,2.96857142857143,53.1428571428571,43,156.142857142857,NA,NA,6.26666666666667,3.41428571428571,NA,NA,439.285714285714,312.821428571429,NA,7.5,101603,0.22
"2402",345824,"Gujarat","Sabar Kantha",2003,458,24,NA,NA,NA,NA,2207.22222222222,0.722222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118525,0.22
"2403",445824,"Gujarat","Sabar Kantha",2004,458,24,NA,0,93.4285714285714,280.47619047619,1627.71428571429,0.910526315789474,0.0570952380952381,305.619047619048,0.819047619047619,36.7619047619048,37.6666666666667,173.904761904762,NA,NA,4.14666666666667,3.93190476190476,76.5238095238095,NA,388.571428571429,252.545,NA,7.45238095238095,172265,0.22
"2404",545824,"Gujarat","Sabar Kantha",2005,458,24,NA,0,97.8181818181818,316.545454545455,1511.81818181818,0.956363636363636,0.387166666666667,223.5,5.9,42.47,71.4909090909091,166.545454545455,NA,NA,3.988,3.61863636363636,91.8181818181818,NA,418.636363636364,183.2,NA,7.86772727272727,197270,0.22
"2405",645824,"Gujarat","Sabar Kantha",2006,458,24,NA,0,133.428571428571,305.428571428571,1790.28571428571,1.38333333333333,NA,357.857142857143,4.77809523809524,54.3014285714286,73.7142857142857,161.142857142857,NA,NA,7.26,2.96333333333333,120.809523809524,NA,569.52380952381,293.333333333333,NA,7.63571428571429,213954,0.22
"2406",745824,"Gujarat","Sabar Kantha",2007,458,24,NA,0,112.666666666667,252.875,1656.125,1.05166666666667,0.112,442.25,5.54583333333333,55.0908333333333,84.875,149.041666666667,NA,NA,2.4575,2.93375,42.4166666666667,NA,508.333333333333,367.391304347826,NA,7.23416666666667,239253,0.22
"2407",845824,"Gujarat","Sabar Kantha",2008,458,24,NA,2.5,101.583333333333,305.583333333333,1594.20833333333,0.925833333333333,0.136,285.791666666667,3.17391304347826,53.3891666666667,91.0833333333333,147,NA,NA,2.41,3.04666666666667,40.3333333333333,NA,456.666666666667,238.429166666667,NA,7.78666666666667,249480,0.22
"2408",945824,"Gujarat","Sabar Kantha",2009,458,24,NA,0,88.4444444444444,281.944444444444,1516.61111111111,0.792352941176471,0.385833333333333,266.444444444444,4.82611111111111,54.2838888888889,131.333333333333,153.666666666667,NA,NA,4.82666666666667,3.21722222222222,47.5555555555556,NA,446.666666666667,218.405555555556,NA,7.80611111111111,284732,0.22
"2409",1045824,"Gujarat","Sabar Kantha",2010,458,24,NA,0,91.1578947368421,240.684210526316,1615.63157894737,0.856842105263158,0.243333333333333,409.368421052632,4.35789473684211,44.6842105263158,108.315789473684,186.578947368421,NA,NA,4.80285714285714,4.06631578947368,45.0526315789474,NA,410.526315789474,335.542105263158,NA,7.63,315892,0.22
"2410",1145824,"Gujarat","Sabar Kantha",2011,458,24,NA,0,77,284.85,1602.6,0.926,0.4225,312.95,6.42,62.2435,89.2,171.8,NA,NA,4.82,3.6205,81.3,NA,449,256.515,NA,7.952,532809,0.22
"2411",1245824,"Gujarat","Sabar Kantha",2012,458,24,NA,0.444444444444444,102.518518518519,275.851851851852,1683.88888888889,0.723846153846154,0.246,352.407407407407,3.58846153846154,65.4074074074074,85.3703703703704,160.925925925926,NA,NA,3.35666666666667,3.0862962962963,116.148148148148,NA,525.555555555556,289.596296296296,NA,7.78777777777778,596659,0.22
"2412",1345824,"Gujarat","Sabar Kantha",2013,458,24,NA,0,99.5555555555556,290.666666666667,1580,0.991851851851852,0.78,349.740740740741,8.96296296296296,57.7407407407407,90.4814814814815,146.62962962963,NA,NA,2.61333333333333,2.9737037037037,30.7037037037037,NA,489.62962962963,286.67037037037,NA,7.83037037037037,641489,0.22
"2413",1445824,"Gujarat","Sabar Kantha",2014,458,24,NA,0,97.3793103448276,247.551724137931,1590.68965517241,1.01896551724138,0.190909090909091,315,3.07407407407407,46.1448275862069,85.8965517241379,149.827586206897,NA,NA,-6.98275862068965,3.21068965517241,71.2068965517241,NA,432.758620689655,258.196551724138,NA,7.91586206896552,705629,0.22
"2414",1545824,"Gujarat","Sabar Kantha",2015,458,24,NA,0,79.125,267.84375,1522.4375,0.882258064516129,NA,308.90625,4.575,54.0409375,79.5625,156.59375,NA,NA,-6.658125,3.3228125,56.65625,NA,419.6875,253.2025,NA,8.0384375,774775,0.22
"2415",1645824,"Gujarat","Sabar Kantha",2016,458,24,NA,20.5714285714286,120.971428571429,287.8,1496.6,0.934285714285714,0,205.942857142857,4.48,42.544,78.0285714285714,131.114285714286,NA,NA,-14.4,2.78171428571429,84.3428571428571,NA,482.571428571429,203.118857142857,1009.05882352941,8.20114285714286,843930,0.22
"2416",1745824,"Gujarat","Sabar Kantha",2017,458,24,NA,6,127.6,255.114285714286,1735.88571428571,0.756285714285714,0.2312,481.342857142857,4.1,73.3763814462857,95.2285714285714,130.971428571429,NA,NA,-8.77243988422857,2.4156856594,58.7773876481714,NA,620.571428571429,400.829039811429,1163.04342857143,7.95171428571429,946511,0.22
"2417",1845824,"Gujarat","Sabar Kantha",2018,458,24,0,0,112.216216216216,337.027027027027,1582.94594594595,1.22054054054054,0,228.891891891892,3.42972972972973,55.9189189189189,85.7837837837838,122.945945945946,NA,0,-13.6040162492973,2.40567567567568,51.7567567567568,0,528.108108108108,187.567567567568,1060.59459459459,7.72486486486487,1034399,0.22
